_flg_,_date_,_url_,_title_
1,2011/9/4,http://dummy/,高知銀などのファンド、ＡＩベンチャーに投資
1,2011/9/5,http://dummy/,サイバーエージェントが阪大・石黒教授と協業、アドテクとAI共同研究へ
1,2011/9/6,http://dummy/,日立がカメラ映像の人物を深層学習で特定する技術、「物を拾う」の識別も
1,2011/9/7,http://dummy/,2018年度にAIによる野球解説の実現目指す、電通が新プロジェクト始動
1,2011/9/8,http://dummy/,「goo」20周年の原動力は「おたく集団」、NTTレゾナントがAI戦略など発表
1,2011/9/9,http://dummy/,WACUL、Webサイト分析「AIアナリスト」新版 - 分析を自動化して工数削減
1,2011/9/10,http://dummy/,エッジへの機械学習実装を加速させる開発環境
1,2011/9/11,http://dummy/,IntelがAI部門を新設、トップは買収したNervanaのCEO
1,2011/9/12,http://dummy/,AIも活用し攻殻機動隊の「タチコマ」をリアルに再現、Cerevoがロボットを発売
1,2011/9/13,http://dummy/,囲碁の新星ＡＩ「絶芸」、開発１年で急伸　初出場で完勝
1,2011/9/14,http://dummy/,AI技術により音から睡眠個性を視覚化、
1,2011/9/15,http://dummy/,コープこうべ、ＡＩで買い物提案　スマホアプリで育児支援も 
1,2011/9/16,http://dummy/,カヤック、人工ニューラルネットワークの新技術の特許を出願　法人や個人のAI活用を支援する人工知能研究開発室「カヤックAI部」を設立
1,2011/9/17,http://dummy/,囲碁の世界大会　朴廷桓九段が人工知能に逆転勝ち
1,2011/9/18,http://dummy/,世界で初めてディープラニング人工知能を使って鼻歌から自律的に作曲する機能を実装した無料スマートフォンアプリ「muddica（ムディカ）」を４月下旬リリース
1,2011/9/19,http://dummy/,韓国・朴九段が全勝Ｖ　ワールド碁、ＡＩが井山破る
1,2011/9/20,http://dummy/,希望の映像がすぐ見付けられる――Watsonが変える映像活用
1,2011/9/21,http://dummy/,Samsung、独自AIアシスタント「Bixby」正式発表　まずは「Galaxy S8」に搭載
1,2011/9/22,http://dummy/,IBM InterConnect 2017開幕、クラウドやWatsonの新サービス・技術を一気に発表
1,2011/9/23,http://dummy/,井山、ＡＩともに惜敗　ワールド碁・第１日  
1,2011/9/24,http://dummy/,三井住友海上、UEIと深層学習AIを用いた保険販売の実証実験
1,2011/9/25,http://dummy/,独・ボッシュ、AI（人工知能）技術向上で自動車が自ら学習し適切なアクションをとることを可能に
1,2011/9/26,http://dummy/,ハウステンボス、管理部門でのAI活用への挑戦〜接客業務でのロボット採用に続き、管理業務でもAIを駆使し労働生産性の50%向上を目指す〜
1,2011/9/27,http://dummy/,文章を解析「自然言語処理」　徳島でＡＩ向け研究
1,2011/9/28,http://dummy/,搬送ロボ、ＡＩで賢く　大和ハウスが物流新施設  
1,2011/9/29,http://dummy/,Conyac運営のエニドア、A.I.向け多言語機械学習データ作成サービス「ConyacDATA」のAPIを提供開始 ?依頼データの登録から結果取得までを自動化し業務の効率化を可能に?
1,2011/9/30,http://dummy/,リクルートテクノロジーズのAIプロジェクト「A3RT（アート）」が始動、機械学習、ディープラーニングの6APIを公開
1,2011/10/1,http://dummy/,NVIDIAとボッシュ、自動運転システムを共同開発へ
1,2011/10/2,http://dummy/,SentinelOne　機械学習で未知の脅威も検知国内市場に参入、日本法人設立へ米国本社のCEOが意気込み語る
1,2011/10/3,http://dummy/,テックファーム、ランドマーク税理士法人とAIを活用した相続対策サービス
1,2011/10/4,http://dummy/,函館に道内初ＡＩ拠点
1,2011/10/5,http://dummy/,ファッション通販、ＡＩ活用　ＴＳＩとＮＴＴ系  
1,2011/10/6,http://dummy/,Googleの人工知能部門DeepMindがイギリスの電力コストをインフラ整備なしで10％もカットする
1,2011/10/7,http://dummy/,居希望者の条件を解析して、理想のお部屋情報を提供するAI(人工知能)　「ウチコミ！くん R:AI:MU(ライム)」を実装
1,2011/10/8,http://dummy/,若手行員をＡＩがお助け　千葉銀など、実験の対象拡大  
1,2011/10/9,http://dummy/,チームラボとIDCフロンティア、人工知能分野の研究支援プログラムを開始
1,2011/10/10,http://dummy/,PFIから自然言語処理と機械学習の部門がスピンアウト、新会社「レトリバ」が2.5億円を調達
1,2011/10/11,http://dummy/,機械学習で地震予知 ケンブリッジ大が実験に成功
1,2011/10/12,http://dummy/,ソニーと東大、次世代の技術人材育成　ＡＩやＶＲ 
1,2011/10/13,http://dummy/,面接官はＡＩ　Ｔ＆Ａ、「ペッパー」活用  
1,2011/10/14,http://dummy/,最新FPGA搭載、4K映像や機械学習を高速処理
1,2011/10/15,http://dummy/,25年大阪万博、ＡＩなど最先端技術結集　誘致へ報告書
1,2011/10/16,http://dummy/,ＡＩの暴走防ぐ国際ガイドライン策定へたたき台提示
1,2011/10/17,http://dummy/,NECと仙台白百合女子大　AIによる脳血管疾患の発症・重症化リスク予測研究　保健指導で活用
1,2011/10/18,http://dummy/,米ＧＥ、ＡＩで風力発電効率化　日本で運営支援
1,2011/10/19,http://dummy/,東芝・NEC・富士通が理研にAI研究拠点、深層学習の先を目指す
1,2011/10/20,http://dummy/,ＡＩで毒ガス検知　ＮＴＴデータや警察庁、20年までに製品化
1,2011/10/21,http://dummy/,人工知能がコンクリートの表層品質を判定 
1,2011/10/22,http://dummy/,Google、動画内検索を可能にするディープラーニング採用APIのβ提供開始
1,2011/10/23,http://dummy/,Google、データサイエンティストコミュニティKaggle買収で「AIの民主化」を加速
1,2011/10/24,http://dummy/,NTTドコモと未来シェアが「AI運行バス」、中小都市でライドシェア展開へ
1,2011/10/25,http://dummy/,Watson使う次世代の車載システムを紹介、日本IBMとアルパイン
1,2011/10/26,http://dummy/,ＡＩで脳血管疾患のリスク予測　ＮＥＣ
1,2011/10/27,http://dummy/,ＦＸ異常取引をＡＩで監視　金融取、富士通と共同研究 
1,2011/10/28,http://dummy/,感染症流行地へ医療品、ＡＩで配送円滑に　ＮＥＣ開発へ  
1,2011/10/29,http://dummy/,富士通、仏で60億円投資　ＶＢ出資やＡＩ研究
1,2011/10/30,http://dummy/,NEC、スーパーマーケットでAIを活用するソリューションを発表
1,2011/10/31,http://dummy/,IBMとSalesforce.comがAI活用で提携、WatsonとEinsteinを統合
1,2011/11/1,http://dummy/,ＡＩで認知症予防、インフォデリバが５月めどにサービス開始
1,2011/11/2,http://dummy/,フィリップス、深層学習向け世界最大級病理学データベース構築  
1,2011/11/3,http://dummy/,ロボやＡＩ活用促す 神戸商議所、17年度事業計画案 
1,2011/11/4,http://dummy/,人工知能カメラアプリ「Microsoft Pix」がフラッシュに対応！動作も高速化
1,2011/11/5,http://dummy/,パーソナルAIコーチが最適な食事などを提案してくれるアプリ「FiNC」が一般公開
1,2011/11/6,http://dummy/,IDCフロンティア、「NVIDIA Tesla P100」採用のディープラーニング環境をクラウドで提供
1,2011/11/7,http://dummy/,AIによる地盤解析を実用化　地盤ネットHD
1,2011/11/8,http://dummy/,サイバーエージェント子会社のAIメッセンジャー、沖縄チャットセンターの対応を開始
1,2011/11/9,http://dummy/,人工知能が著作権フリーのオリジナル音楽を自動生成する「Amper Music」
1,2011/11/10,http://dummy/,理研のＡＩ開発用スパコン、富士通が受注  
1,2011/11/11,http://dummy/,富士通、「思考するＡＩ」開発へ　理研と共同研究
1,2011/11/12,http://dummy/,人工知能スタートアップ「Ozlo」、ボットに依頼内容の不明点に質問で返す能力をもたらす
1,2011/11/13,http://dummy/,世界初 不正監視にＡＩ導入へ 日本取引所グループ
1,2011/11/14,http://dummy/,人工知能がポーカーでもトッププロに勝利
1,2011/11/15,http://dummy/,横浜市、ごみ分別方法を人工知能が案内　ドコモと実証実験 
1,2011/11/16,http://dummy/,香港の人工知能・機械学習スタートアップ特化アクセラレータZeroth.ai、スタートアップ・スタジオのMind Fundと資本業務提携
1,2011/11/17,http://dummy/,物流 30年完全無人化 ＡＩ活用 政府が工程表
1,2011/11/18,http://dummy/,ネイバー、人工知能「クローバ」を公開
1,2011/11/19,http://dummy/,人工知能を利用して学生と企業をマッチング！「GROWマッチング」登録学生25
1,2011/11/20,http://dummy/,人工知能技術による対話型自動Q&A サービスの提供開始について
1,2011/11/21,http://dummy/,LINE、人工知能プラットフォームに参戦！スマートスピーカーを初夏に発売
1,2011/11/22,http://dummy/,Samsung、人工知能向けに10億ドルのファンド組成を計画中
1,2011/11/23,http://dummy/,羽田空港でAI搭載ロボット「MINARAI」が実証実験 - AI＋人だからできるおもてなし
1,2011/11/24,http://dummy/,手書きの内容も人工知能でデータ化する「Tegaki」の開発元が13億円を調達
1,2011/11/25,http://dummy/,クラウド・人工知能を搭載した電力小売供給基幹システム「Odin」、運営元が11.8億円の資金調達
1,2011/11/26,http://dummy/,イオン、従業員の質問にＡＩが回答　接客能力高める
1,2011/11/27,http://dummy/,高速道の除雪、ＡＩで効率化　東日本高速 
1,2011/11/28,http://dummy/,ミツバグループ、グローバル53社の人事評価でAI活用
1,2011/11/29,http://dummy/,分析モデルの開発、展開を機械学習で自動化　IBMが提供へ
1,2011/11/30,http://dummy/,機械学習を中堅中小にも、PBCがERP「Dynamics NAV」新版
1,2011/12/1,http://dummy/,NTTドコモと東京無線が“ウーバー対抗策”、AIでタクシー需要を予測
1,2011/12/2,http://dummy/,ローソン、健康志向に応じ商品提案　ＬＩＮＥでＡＩが対応 
1,2011/12/3,http://dummy/,オンキヨー、ＡＩ家電に100億円投資　20年度に売上高400億円  
1,2011/12/4,http://dummy/,ＡＩ用スパコン、夏ごろから稼働　東工大
1,2011/12/5,http://dummy/,GoogleのAIライブラリ「TensorFlow」がVer.1.0に　高速化してより柔軟に、新APIも追加
1,2011/12/6,http://dummy/,マイクロソフト、AIとロボットで接客するためのクラウドサービス
1,2011/12/7,http://dummy/,ユニクロのネット通販、ＡＩがお薦め商品提案　米で実験
1,2011/12/8,http://dummy/,独ボッシュ、ＩＢＭとＩｏＴで提携　ワトソン活用  
1,2011/12/9,http://dummy/,Microsoft、ドローンのAI学習シミュレーターをオープンソース公開
1,2011/12/10,http://dummy/,IBM、Watson活用のコンテンツ管理ツール「Watson Content Hub」を発表
1,2011/12/11,http://dummy/,アークロボ」好評　人工知能で光熱費削減、郡山・内藤工業所
1,2011/12/12,http://dummy/,人工知能を活用したFXサービスを目指して日本マイクロソフトとSBIグループ
1,2011/12/13,http://dummy/,人工知能がリアルタイム翻訳「KDDI AI翻訳」登場　ディープラーニング活用
1,2011/12/14,http://dummy/,サイバーの人工知能のアドテクノロジー活用を図る「AI Lab」、東京工業大学と産学連携 
1,2011/12/15,http://dummy/,アプリ開発/制作のゆめみ、株式会社セレスと人工知能（AI）及び機械学習に関する研究所、 ビジネスサイエンスAIラボを共同設立
1,2011/12/16,http://dummy/,問い合わせ内容の可視化と人工知能（AI）技術を融合エネルギー事業者に特化したAIチャットサービスを提供開始
1,2011/12/17,http://dummy/,官民が連携し、先進型AI技術の研究ラボを設立
1,2011/12/18,http://dummy/,IBM、Watson活用のセキュリティ対策サービスを発表
1,2011/12/19,http://dummy/,AIでチームを成長　プロジェクト管理ツール「Commu」β版が公開
1,2011/12/20,http://dummy/,Ford、Google出身者のAI企業に10億ドル投資、4年で完全自動運転実現へ
1,2011/12/21,http://dummy/,車の運転、ＡＩ使い評価　目の動きや反応時間測定　教習所に販売
1,2011/12/22,http://dummy/,富士ゼロ　ＡＩが秘書役　複写機情報も分析
1,2011/12/23,http://dummy/,Google、機械学習を活用したG Suite向け業務アシスタント「Cloud Search」
1,2011/12/24,http://dummy/,サイバネット、機械学習を用いた内視鏡診断システムの特許を取得
1,2011/12/25,http://dummy/,カブク、特許出願中の人工知能を活用した製造方法・工場最適化技術により、オンデマンド製造サービスを強化
1,2011/12/26,http://dummy/,機械学習のクラウドプラットフォームを提供するグルーヴノーツ、5億円を資金調達
1,2011/12/27,http://dummy/,NTT、AIで糖尿病患者の受信中断を予測するモデルを東大と共同構築
1,2011/12/28,http://dummy/,「カード不正利用」の検知精度、深層学習で劇的向上  
1,2011/12/29,http://dummy/,ＡＩで化学物質審査短く　経産省、企業の開発環境整備
1,2011/12/30,http://dummy/,ＡＩで効果的な薬剤特定　米大、カエルで病気再現  
1,2011/12/31,http://dummy/,ＡＩ運用の投信、ゴールドマンが日本参入
1,2012/1/1,http://dummy/,ＡＩで働き方改革　三井物産、社内情報共有しやすく
1,2012/1/2,http://dummy/,ＡＩ人材育成へ養成機関　損保ジャパン
1,2012/1/3,http://dummy/,転機の中古マンション市場（下）　物件取引にもＡＩの波
1,2012/1/4,http://dummy/,韓国ネイバー、自動運転ＡＩ開発に力
1,2012/1/5,http://dummy/,ＡＳワトソン、カナダのＡＩベンチャーに80億円投資
1,2012/1/6,http://dummy/,ＡＩでICUの合併症予測、NTTデータが欧州で実証実験
1,2012/1/7,http://dummy/,日揮・ＮＥＣ、ＡＩでプラント運営支援　故障予知など  
1,2012/1/8,http://dummy/,「ブラフ」もできる人工知能、ポーカーのトッププロ撃破　2億円相当の勝利
1,2012/1/9,http://dummy/,最適ながん治療、ＡＩが指南　がん研究会など開発へ  
1,2012/1/10,http://dummy/,東大、ＡＩ道路管理の実証実験
1,2012/1/11,http://dummy/,ＡＩが「偽トランプ節」　ＭＩＴ研究者開発、ツイッターで  
1,2012/1/12,http://dummy/,質問の意味を理解して回答を探すFAQエンジン、NTTコムがサービス提供
1,2012/1/13,http://dummy/,NECと福田道路、ディープラーニングで「舗装損傷診断システム」を共同開発
1,2012/1/14,http://dummy/,パナソニックと産総研、業務支援システムなど開発の先進型AI連携研究ラボ
1,2012/1/15,http://dummy/,CData、Google機械学習ライブラリとODBCデータソースを連携させる製品
1,2012/1/16,http://dummy/,NTT、ネットワーク障害の原因を推定するAI技術を開発
1,2012/1/17,http://dummy/,Apple、GoogleらのAI（人工知能）普及団体に参加
1,2012/1/18,http://dummy/,IBM POWER8対応ディープラーニング開発ツール群「IBM PowerAI」が「TensorFlow」フレームワークをサポート
1,2012/1/19,http://dummy/,PFNの深層学習フレームワーク「Chainer」が大幅な高速化へ、分散処理に対応
1,2012/1/20,http://dummy/,米IBM、機械学習ソフトウエア群「PowerAI」でGoogleの「TensorFlow」をサポート
1,2012/1/21,http://dummy/,丸紅新電力と日本気象協会、AIで電力需要を予測する実証試験を開始
1,2012/1/22,http://dummy/,トンネル工事にＡＩ　発破後の安定度を予測  
1,2012/1/23,http://dummy/,Appleが横浜に設置の人工知能研究開発拠点、菅官房長官が視察！3月までに稼働！
1,2012/1/24,http://dummy/,ＡＩ活用し道路補修効率化　千葉市・東大など共同実験  
1,2012/1/25,http://dummy/,ＡＩで生産ライン制御　オムロンが新サービス 熟練技術者の技を代替
1,2012/1/26,http://dummy/,ダボス会議、ＡＩ導入「第４次産業革命」焦点 
1,2012/1/27,http://dummy/,中央省庁職員の働き方改革へＡＩ活用検討　官房長官表明
1,2012/1/28,http://dummy/,人工知能が脳波を読み取り自動作曲　聞いたら本当に気分が高揚した
1,2012/1/29,http://dummy/,政府のＡＩ関連予算、異例の前年度比約17億円増へ
1,2012/1/30,http://dummy/,AIビジネス推進へ新ビジネスコミュニティを設立--マイクロソフトの平野社長
1,2012/1/31,http://dummy/,Baidu、Microsoft幹部のリュー博士を引き抜きCOOに──「世界のAIリーダーを目指す」
1,2012/2/1,http://dummy/,Google、機械学習で低解像度画像をシャープに見せる「RAISR」をサービスで実用化
1,2012/2/2,http://dummy/,「もっとゆっくり」効果的な謝罪、ＡＩが指南 
1,2012/2/3,http://dummy/,気分晴れる曲をＡＩで作曲　阪大など、脳波調べ自動で  
1,2012/2/4,http://dummy/,土砂災害、ＡＩで検知 国総研と産総研、高精度センサー開発へ
1,2012/2/5,http://dummy/,人工知能・ワトソン2世「IBM MERA」は介護に特化…将来的にPepperにも搭載か
1,2012/2/6,http://dummy/,日立、ＩｏＴで働き方改革へ米社と提携　職場をＡＩ解析・助言  
1,2012/2/7,http://dummy/,AIの産業化イメージを3フェーズで提示、人工知能技術戦略会議が開催
1,2012/2/8,http://dummy/,ＡＩ導入に伴う問題議論「国際的枠組み必要」　内閣府報告
1,2012/2/9,http://dummy/,ノーベル賞学者がＡＩの未来討論　２月26日、東京で
1,2012/2/10,http://dummy/,Microsoft、AI研究のカナダMaluubaを買収へ
1,2012/2/11,http://dummy/,収益不動産のビッグデータと人工知能(AI)を活用して新たに非公開物件対応サービスを提供開始
1,2012/2/12,http://dummy/,AIでベテラン技師の精度を実現、ボイラー燃料調整を自動化 
1,2012/2/13,http://dummy/,三菱UFJ、コールセンターの統合を検討。AI活用し業務最適化
1,2012/2/14,http://dummy/,タイヤ生産システムにAI技術搭載の分析プラットフォームを提供
1,2012/2/15,http://dummy/,Watson日本語版を活用したチャット型社内ヘルプデスクサービス「AI-Q」
1,2012/2/16,http://dummy/,SHIFT PLUS、AIを活用した自動応答のカスタマーサポートサービス実証実験
1,2012/2/17,http://dummy/,ＳＩ、ＥＣサイト構築ソフト機能強化で他社と提携　ＡＩ活用など
1,2012/2/18,http://dummy/,Studio Ousiaが人工知能質問応答システム「QA Engine」をリリース、freeeのチャットサポートで運用を開始
1,2012/2/19,http://dummy/,MAGELLAN BLOCKS 機械学習サービス αリリースを開始
1,2012/2/20,http://dummy/,LinkedIn創始者ら、社会に利するAIに向けた基金を設立
1,2012/2/21,http://dummy/,RemedyはKhosla Venturesが支援するAI利用の低料金遠隔医療サービス
1,2012/2/22,http://dummy/,内閣府ら主催のAIコンテスト、お題はクックパッド投稿データの「画像認識」
1,2012/2/23,http://dummy/,CTC、AI普及に向け機械学習/深層学習フレームワーク提供のグリッドと協業
1,2012/2/24,http://dummy/,ＬＧエレクトロニクス、人工知能を活用したスマートフォンのアフターサービスを提供
1,2012/2/25,http://dummy/,機械学習向けアクセラレータの新シリーズを発売
1,2012/2/26,http://dummy/,五輪控えＡＩで不審者検出　三菱電機、高齢者ら支援も
1,2012/2/27,http://dummy/,ＡＩ活用融資で顧客拡大　みずほＦＧ 佐藤社長
1,2012/2/28,http://dummy/,チャイナモバイルのAI顧客対応サービス「EVA」人件費大幅削減に成功
1,2012/2/29,http://dummy/,欧州トラック分野のトップサプライヤー「ＺＦ」、NVIDIAとＡＩベースの自動運転システムを発表
1,2012/3/1,http://dummy/,官民で日本語認識ＡＩを開発へ　病院や自動車との対話システムも　総務省が夏までに計画策定
1,2012/3/2,http://dummy/,運搬ロボット、ＡＩで自動走行　シーオスが開発  
1,2012/3/3,http://dummy/,社内問い合わせにＡＩが回答　損保ジャパン、２月から実験
1,2012/3/4,http://dummy/,ＡＩ使ったアプリで英会話応援　IBM「ワトソン」活用 
1,2012/3/5,http://dummy/,「これ、どこの写真？」が分かる　賢い画像検索 
1,2012/3/6,http://dummy/,アルファ碁」改良、連戦連勝 囲碁ＡＩ、ネット対局でトップ級棋士に 
1,2012/3/7,http://dummy/,オンキヨー、声で操作できるスピーカー開発へ　ＡＩ活用  
1,2012/3/8,http://dummy/,フリービット、機械学習/AIによるビッグデータ分析に特化したSIサービスを開始
1,2012/3/9,http://dummy/,中国銀行、AIベンチャーのゼネリックソリューションとFinTechで協業
1,2012/3/10,http://dummy/,日産の自動運転では人間のオペレーターがAIを遠隔サポート、ゴーンCEOの基調講演
1,2012/3/11,http://dummy/,中国・華為、アマゾンのＡＩ使うスマホ　米開拓の目玉に  
1,2012/3/12,http://dummy/,日本オラクル、ＡＩのビジネス分析ツール提供  
1,2012/3/13,http://dummy/,トヨタ、ＡＩ車開発を加速　米家電見本市６日開幕  
1,2012/3/14,http://dummy/,米エヌビディア、自動運転向けＡＩで独ボッシュなどと提携
1,2012/3/15,http://dummy/,商船三井、ＡＩで船の衝突回避　危険性を診断 
1,2012/3/16,http://dummy/,ベルシステム24、ＡＩ活用したコールセンター
1,2012/3/17,http://dummy/,タマゴ形ロボット、ＡＩで対話　パナソニックが試作
1,2012/3/18,http://dummy/,佐賀大学とオプティム　ＡＩ活用、医療技術共同研究  
1,2012/3/19,http://dummy/,ＡＩに公的認証制度　総務省方針、開発・普及促す
1,2012/3/20,http://dummy/,ＡＩ専用のコンピューター、中小に貸し出し　産総研  
1,2012/3/21,http://dummy/,デンソーとNEC、AIやIoTを活用した高度運転支援・自動運転で協業
1,2012/3/22,http://dummy/,Apple、初の人工知能（AI）関連の論文発表
1,2012/3/23,http://dummy/,freee、2018年末までに経営分析や未来予測などAIを活用したサービスを開発
1,2012/3/24,http://dummy/,韓国ロッテ、ＡＩでＩＢＭと提携
1,2012/3/25,http://dummy/,AI転職マッチングプラットフォーム「mitsucari」を展開するミライセルフ、京都大学イノベーションキャピタルから7
1,2012/3/26,http://dummy/,人工知能搭載の学習プラットフォーム「WALS」にキャリア機能追加
1,2012/3/27,http://dummy/,局所の天気、ＡＩで予測　エコモットがシステム開発
1,2012/3/28,http://dummy/,医療に人工知能活用　佐大とオプティム共同研究 [佐賀県]
1,2012/3/29,http://dummy/,富国生命、支払査定業務にWatsonを利用 - 業務処理の負担を30％程度削減
1,2012/3/30,http://dummy/,将棋ソフト「Ponanza」開発者を擁するHEROZ、バンナムと資本・業務提携
1,2012/3/31,http://dummy/,ＡＩで顧客の感情分析　損保ジャパン、保険金支払い円滑化  
1,2012/4/1,http://dummy/,NTTデータとLeapMind、ディープラーニングによるSNS投稿解析ツール共同開発
1,2012/4/2,http://dummy/,佐賀大学とオプティム、AIによる眼底画像診断など未来型医療の研究成果を発表
1,2012/4/3,http://dummy/,野村不動産アーバンネットの不動産情報サイト、人工知能活用したチャット型Q＆A サービスを開始
1,2012/4/4,http://dummy/,トヨタも米でＡＩ開発
1,2012/4/5,http://dummy/,「ＡＩ普及後、米で数百万人失職」　オバマ政権が可能性指摘
1,2012/4/6,http://dummy/,ＬＧ電子がＡＩ家電　冷蔵庫など17年にも発売  
1,2012/4/7,http://dummy/,野村不動産ＨＤ、不動産売買の疑問にＡＩが回答
1,2012/4/8,http://dummy/,ＡＩ研究・開発で連携 理研・奈良先端大など、けいはんな拠点
1,2012/4/9,http://dummy/,ブレイン・ラボがHEROZと業務提携、「brain insight matching」を開発決定、プロ棋士を破った将棋人工知能技術で未来の「はたらく」を変革する一手を
1,2012/4/10,http://dummy/,Microsoftがインドで目の健康のために機械学習を活用、Google DeepMindに対抗
1,2012/4/11,http://dummy/,NECが創薬事業の新会社を設立、自社開発AIで実験データを解析
1,2012/4/12,http://dummy/,横浜銀、ＡＩ会計で融資の審査期間半分に  
1,2012/4/13,http://dummy/,東北大、スピントロニクス素子を使った人工知能の動作実証に成功
1,2012/4/14,http://dummy/,ＮＥＣ、監視カメラに映った人の視線をＡＩで解析  
